x,y,u,v,p,T
0.770594,0.524581,0.354374,-0.517175,1.58613,0.106799
0.796211,0.54304,0.447662,-0.65495,1.75202,0.0521094
-0.505487,0.557011,0.16569,0.130829,-0.804311,0.414722
0.247512,0.831558,0.39365,-0.134439,0.718813,0.179849
-0.598797,-0.0172435,-0.0262653,-0.153088,-0.811693,0.618509
-0.764996,-0.0142988,-0.0196868,0.234293,-0.786576,0.518841
-0.333888,0.523113,-0.153551,-0.182834,-0.716126,0.468313
-0.314039,-0.701043,-0.127204,0.0367153,-0.502443,0.658904
-0.510875,0.58796,0.224859,0.178983,-0.765001,0.393306
0.648266,-0.676945,-0.520994,-0.499332,0.333364,0.265434
0.678765,-0.690799,-0.623295,-0.612446,0.553659,0.131225
0.0801895,-0.903423,-0.597342,-0.0548478,-0.13712,0.358196
0.839737,0.439012,0.331771,-0.629743,1.65928,0.0892419
0.347298,-0.855591,-0.614375,-0.250321,0.0473283,0.312168
-0.620062,-0.708882,-0.583356,0.509542,-0.106473,0.193159
-0.308649,-0.731999,-0.194601,0.0669632,-0.486963,0.61746
-0.339273,0.55405,-0.08534,-0.122048,-0.686794,0.434896
-0.759607,-0.045247,-0.029206,0.21929,-0.776345,0.527932
-0.569016,-0.346862,-0.0100617,-0.04423,-0.650263,0.667555
0.425916,-0.827272,-0.617709,-0.318694,0.124949,0.287008
0.187391,-0.884748,-0.567352,-0.122221,-0.106467,0.376064
0.729705,0.600331,0.439616,-0.53317,1.6138,0.0771445
-0.271217,-0.629811,0.0450484,-0.0614604,-0.510598,0.759469
0.507405,0.764841,0.476194,-0.320378,1.2581,0.109225
0.50558,0.800164,0.597702,-0.379431,1.35648,0.0726997
-0.725007,0.231812,0.0651046,0.236156,-0.877993,0.484204
-0.544912,-0.326723,0.0153749,-0.0972434,-0.65551,0.685771
-0.626025,0.456308,0.169873,0.229247,-0.863016,0.429723
-0.46975,-0.441184,0.0354889,-0.0932234,-0.606224,0.716411
-0.457272,0.597292,0.172714,0.107711,-0.748567,0.400987
0.448597,0.786897,0.456572,-0.267341,1.13889,0.125742
-0.934923,0.165591,0.143862,0.814991,-0.207815,0.136255
-0.285622,0.563336,-0.158429,-0.168866,-0.617905,0.453839
-0.708555,-0.179845,-0.0525509,0.122272,-0.728903,0.579202
-0.268374,-0.804694,-0.365638,0.115073,-0.408441,0.505961
-0.75677,-0.220127,-0.0887861,0.258914,-0.686634,0.517636
-0.493856,-0.461321,-0.00060484,-0.0455985,-0.602725,0.693374
-0.433164,0.617433,0.179297,0.0993845,-0.713913,0.392987
0.192747,-0.916258,-0.715469,-0.151006,0.0439929,0.252866
-0.84044,0.418975,0.355131,0.712154,-0.297372,0.154295
-0.844334,0.449073,0.401252,0.753996,-0.17139,0.110479
-0.261541,0.583492,-0.153679,-0.157324,-0.56018,0.443732
-0.566177,-0.521743,-0.134108,0.123253,-0.58988,0.596983
-0.238877,-0.8155,-0.371786,0.102154,-0.398508,0.50624
-0.438552,0.648382,0.248501,0.146713,-0.671796,0.371751
-0.628293,-0.00643975,-0.028334,-0.0868042,-0.813426,0.600522
-0.754503,0.242619,0.0935279,0.316038,-0.841863,0.450691
0.472916,0.807059,0.566442,-0.334905,1.26322,0.088058
0.493754,0.830897,0.695768,-0.414171,1.44384,0.0466009
-0.721885,-0.261882,-0.0873807,0.195361,-0.684674,0.551884
-0.590285,-0.541884,-0.19111,0.192256,-0.568525,0.547232
-0.784,0.253427,0.123714,0.400714,-0.785294,0.406179
-0.655521,0.467115,0.21671,0.301846,-0.819746,0.399973
-0.732663,-0.199986,-0.0686258,0.18765,-0.712793,0.552834
-0.813496,0.264234,0.155727,0.491016,-0.701036,0.350727
0.0865785,-0.938443,-0.75834,-0.0703079,0.0423408,0.224426
-0.266953,0.614466,-0.0686783,-0.101693,-0.532453,0.40679
-0.614392,-0.562026,-0.255401,0.268558,-0.529409,0.485951
-0.384949,0.657713,0.200128,0.0882964,-0.633772,0.374832
-0.818885,0.295182,0.189149,0.531974,-0.652151,0.318174
-0.609575,0.0446487,-0.035159,-0.125419,-0.842173,0.59413
0.27698,0.820706,0.376628,-0.144533,0.771826,0.179062
-0.609004,-0.592974,-0.302222,0.302491,-0.490359,0.450166
-0.685017,0.477923,0.264687,0.377697,-0.753345,0.35945
-0.783714,-0.0653881,-0.0367392,0.2837,-0.746845,0.499693
-0.161168,-0.786023,-0.203632,0.0268999,-0.429602,0.631426
-0.360842,0.677854,0.214935,0.0850474,-0.588096,0.364696
-0.614964,0.0755962,-0.0365592,-0.105657,-0.856347,0.581667
-0.633105,-0.613099,-0.379106,0.386974,-0.405655,0.370294
-0.21335,0.623766,-0.128306,-0.128659,-0.435525,0.418468
-0.690406,0.508871,0.315692,0.425765,-0.679635,0.319859
-0.6626,-0.60229,-0.403098,0.439997,-0.358248,0.328684
-0.848289,0.306006,0.225476,0.628608,-0.515691,0.249262
-0.155776,-0.81697,-0.302902,0.0480981,-0.400271,0.565476
-0.81321,-0.0545814,-0.0343401,0.366593,-0.712832,0.455037
-0.657504,-0.314443,-0.0659697,0.0889261,-0.67248,0.606056
-0.64446,0.086404,-0.0271806,-0.0321932,-0.860649,0.567911
-0.719826,0.519588,0.367218,0.506608,-0.564144,0.263145
-0.686715,-0.62245,-0.483204,0.531563,-0.20884,0.235333
-0.366229,0.708804,0.294319,0.128985,-0.540134,0.341505
-0.189271,0.643934,-0.106813,-0.112584,-0.371012,0.403508
-0.279153,-0.742795,-0.190045,0.0559998,-0.477042,0.625075
-0.68161,-0.334585,-0.0947948,0.15554,-0.660393,0.574947
-0.725101,0.5504,0.423861,0.556247,-0.446022,0.213566
-0.649849,0.117352,-0.0219224,-0.0072819,-0.874448,0.556961
-0.837318,-0.0747222,-0.0466626,0.442081,-0.65552,0.410498
-0.102175,-0.807634,-0.233933,0.0163236,-0.398875,0.617069
-0.194648,0.674903,-0.00828084,-0.0670751,-0.35364,0.37015
-0.312626,0.718135,0.254336,0.0818156,-0.484854,0.34201
-0.63113,0.16844,-0.0230881,-0.0249474,-0.895545,0.545703
-0.676221,-0.365532,-0.109394,0.170483,-0.645701,0.567762
-0.0726799,-0.81844,-0.256292,0.0106244,-0.381842,0.6043
-0.866814,-0.063915,-0.0443503,0.536533,-0.577969,0.349319
0.301088,0.840819,0.470005,-0.179296,0.861422,0.148197
-0.288519,0.738275,0.279295,0.0812151,-0.427075,0.329212
-0.89626,-0.0530991,-0.0405438,0.636256,-0.468631,0.280332
-0.141038,0.684258,-0.0462581,-0.0812898,-0.238936,0.370362
-0.753932,-0.395009,-0.214534,0.397021,-0.539003,0.420796
-0.748542,-0.425956,-0.243483,0.417989,-0.506088,0.4005
-0.273764,-0.773747,-0.271992,0.0855081,-0.451009,0.571327
-0.293906,0.769225,0.367964,0.119406,-0.368158,0.301398
-0.14643,0.715189,0.0580637,-0.0445363,-0.227948,0.341962
0.324868,0.860685,0.566984,-0.220051,0.975586,0.114848
-0.924833,-0.0413133,-0.0343778,0.736482,-0.326107,0.207228
-0.713656,-0.467709,-0.252282,0.375034,-0.515195,0.424529
-0.240302,0.778557,0.340236,0.0802693,-0.300406,0.300148
-0.0633333,0.71371,-0.0263064,-0.0716227,-0.0476378,0.349891
-0.876067,0.316058,0.260259,0.72271,-0.347867,0.177734
-0.186702,0.78789,0.318501,0.0477516,-0.215395,0.2946
-0.700328,-0.385674,-0.147978,0.245658,-0.620272,0.523135
-0.729825,-0.374868,-0.168685,0.309216,-0.599823,0.483166
-0.133116,0.797238,0.304188,0.0210101,-0.1178,0.285688
-0.0795131,0.806568,0.298646,-0.00124754,-0.00932142,0.274027
-0.73774,-0.48784,-0.313179,0.467855,-0.422057,0.347671
-0.0258966,0.81589,0.303315,-0.0206258,0.106781,0.260216
-0.761872,-0.507995,-0.378575,0.564959,-0.286997,0.260934
-0.00177621,0.836018,0.363697,-0.024132,0.184764,0.23974
-0.757402,0.561151,0.480955,0.647891,-0.249159,0.139754
-0.0672873,-0.849385,-0.372556,0.0223596,-0.33946,0.523977
-0.0618963,-0.880329,-0.499921,0.031553,-0.268918,0.430625
-0.0568575,-0.91149,-0.634915,0.0382123,-0.153657,0.325467
-0.00680535,0.866539,0.469709,-0.0133764,0.239611,0.209766
0.62875,-0.734916,-0.659531,-0.564295,0.496371,0.13661
0.884643,-0.127176,-0.0547557,-0.413805,0.837204,0.448678
0.911899,-0.137149,-0.0878902,-0.60623,0.915115,0.302805
0.527634,-0.780029,-0.61945,-0.41932,0.252379,0.243421
0.0292442,-0.945193,-0.776536,-0.0243162,0.0460463,0.209728
0.936641,-0.120241,-0.0923638,-0.736999,1.05199,0.198981
-0.619999,0.744677,0.684163,0.568805,0.0413966,0.0714626
0.16648,0.952529,0.818512,-0.144323,0.963323,0.0549462
-0.898655,-0.196554,-0.153335,0.692901,-0.32618,0.230405
-0.869705,-0.207521,-0.145882,0.598195,-0.447659,0.299578
-0.922337,-0.214205,-0.183595,0.787221,-0.157104,0.155059
-0.369771,-0.854238,-0.664052,0.286654,-0.132761,0.244022
0.06202,0.638716,-0.384256,-0.09665,0.161005,0.667633
-0.499774,-0.111485,0.0327677,-0.315341,-0.821192,0.741792
-0.863976,0.398081,0.3503,0.760152,-0.21223,0.124698
-0.886328,0.380378,0.347756,0.810238,-0.109915,0.0915039
0.0851494,-0.616331,0.390857,-0.0741317,-0.452445,0.961323
-0.642653,0.692012,0.593188,0.548855,-0.171927,0.129248
-0.253425,-0.433221,0.289592,-0.304011,-0.729454,0.94615
-0.524068,-0.131431,0.0260691,-0.264886,-0.778565,0.708175
0.290292,0.901111,0.692271,-0.225817,1.0324,0.081212
-0.943112,0.055159,0.0464507,0.806875,-0.22347,0.152372
-0.513257,-0.193793,0.0457141,-0.244352,-0.739764,0.720548
0.558581,-0.795146,-0.726656,-0.510455,0.47575,0.116885
-0.896559,-0.372955,-0.34373,0.825776,0.0517846,0.0877003
0.962999,-0.137502,-0.124837,-0.878769,1.23661,0.0905245
0.799098,0.513113,0.389522,-0.603716,1.67217,0.0768357
0.787112,-0.525029,-0.42432,-0.636421,0.556717,0.225611
0.946371,-0.00485383,-0.000975895,-0.745976,1.23101,0.171867
-0.899892,0.297713,0.2587,0.782753,-0.23427,0.136518
0.106129,0.966842,0.856258,-0.094922,0.915035,0.0470367
0.344154,0.910778,0.798209,-0.302296,1.27338,0.0401273
0.344394,-0.9122,-0.843738,-0.318512,0.375431,0.100784
0.227244,0.947123,0.837309,-0.201683,1.10289,0.0421173
0.946724,-0.225551,-0.206482,-0.868471,1.12399,0.0950519
0.0458643,0.972551,0.868569,-0.0418386,0.835502,0.0466563
0.8904,0.398279,0.354181,-0.789905,1.82326,0.0412516
0.844774,-0.480815,-0.440354,-0.773966,0.806017,0.112392
-0.229936,-0.946937,-0.874925,0.212448,0.198172,0.093811
-0.290641,-0.930302,-0.860373,0.268762,0.188577,0.0919553
-0.286287,0.93059,0.850176,0.260665,0.401972,0.0536866
0.760335,0.608955,0.530766,-0.662155,1.79868,0.0350692
0.740794,0.631984,0.549222,-0.643405,1.78021,0.0351472
-0.345407,0.904119,0.813578,0.309686,0.285998,0.0669192
0.0154268,-0.974588,-0.900554,-0.014255,0.256377,0.0971966
-0.632323,-0.740355,-0.684119,0.584165,0.12866,0.0880953
-0.737275,-0.629581,-0.574829,0.672871,0.0782704,0.098574
-0.778598,0.584588,0.547131,0.728261,-0.00836436,0.0644469
-0.831729,-0.509306,-0.474542,0.774697,0.108238,0.0772873
0.507334,-0.829941,-0.761138,-0.465356,0.447586,0.112318
-0.970407,-0.0776079,-0.0725477,0.90489,0.0222507,0.0752814
0.106841,-0.967752,-0.890651,-0.0983592,0.274111,0.102927
0.0763903,-0.97063,-0.893365,-0.0703623,0.264211,0.102421
-0.223133,0.943464,0.846032,0.198904,0.444045,0.0605547
-0.583869,-0.777846,-0.715946,0.537282,0.127223,0.0927703
-0.559953,-0.796888,-0.736585,0.517504,0.141702,0.0887668
-0.943786,0.225325,0.209,0.875877,-0.0522829,0.0792595
-0.968406,0.105814,0.098979,0.907101,-0.00320965,0.070677
-0.455278,0.85952,0.790875,0.418116,0.212076,0.0593154
-0.569502,0.75281,0.64103,0.482583,-0.118778,0.126569
-0.380301,0.307778,-0.235283,-0.429384,-1.09975,0.759097
-0.0703559,0.565927,-0.451142,-0.218319,-0.394309,0.833906
-0.39275,-0.882385,-0.791939,0.352298,0.0992628,0.121168
-0.499104,0.0332456,-0.0359535,-0.363367,-0.930181,0.718907
-0.0981465,0.580617,-0.406313,-0.217681,-0.363837,0.697629
0.86067,-0.455701,-0.420368,-0.794186,0.851482,0.103885
0.695756,-0.636593,-0.506628,-0.553851,0.412791,0.240764
0.600446,0.701682,0.447449,-0.385096,1.40209,0.102564
0.502803,-0.553157,0.286283,0.152878,-0.00402633,0.934839
0.949631,-0.0347844,-0.0257403,-0.768823,1.21194,0.161772
-0.829688,0.508007,0.475022,0.775423,-0.0317341,0.0677934
0.378491,0.869508,0.665824,-0.292136,1.1768,0.0750946
0.692766,0.637984,0.457515,-0.496406,1.56871,0.0795735
0.554352,0.515585,-0.260563,0.172402,1.34255,0.806454
-0.519006,-0.162461,0.0363849,-0.255408,-0.760255,0.714866
0.967831,0.134315,0.123361,-0.884149,1.62261,0.0558447
-0.676991,0.699545,0.652355,0.630724,0.0427491,0.0623258
-0.182489,0.902834,0.674293,0.130054,0.17488,0.149132
0.717395,-0.44333,-0.0399705,-0.0932635,0.309557,0.694812
0.348752,0.880415,0.671872,-0.268702,1.12411,0.0782028
-0.859806,-0.41341,-0.360027,0.747678,-0.072039,0.140578
0.954215,-0.197192,-0.181132,-0.878546,1.17151,0.088907
-0.161873,-0.958671,-0.878689,0.148295,0.192773,0.10335
-0.582941,-0.74643,-0.626445,0.48873,-0.0657915,0.177969
0.319444,0.890664,0.679681,-0.246512,1.07557,0.0805665
0.270069,-0.884958,-0.646529,-0.198157,0.0180163,0.30049
0.852579,0.0608857,0.0102904,-0.103807,1.10104,0.632634
-0.208376,-0.512482,0.26707,-0.216001,-0.613562,0.904639
0.832865,0.183976,0.0256401,-0.11688,1.27444,0.586296
0.545905,-0.726982,-0.45816,-0.346352,0.12505,0.383095
-0.211403,0.912487,0.726662,0.164138,0.225333,0.123071
-0.39988,-0.261935,0.146777,-0.345153,-0.804165,0.872573
0.635279,0.516883,0.0193079,-0.0544188,1.39726,0.474792
0.522006,-0.747473,-0.483399,-0.339618,0.113276,0.370677
0.814813,-0.533946,-0.493043,-0.752611,0.768514,0.10481
-0.787929,-0.529556,-0.451774,0.671256,-0.0858837,0.159448
0.284741,0.930567,0.816425,-0.250581,1.18218,0.0421672
0.211395,0.665283,-0.276035,-0.0171994,0.619171,0.582431
0.533708,0.783633,0.589445,-0.402896,1.40281,0.0697927
0.361402,-0.636399,0.240362,0.052781,-0.145383,0.90708
0.593489,0.732267,0.529966,-0.430732,1.45835,0.0762014
0.516946,0.560969,-0.190611,0.0930327,1.27833,0.678171
-0.557716,0.798778,0.742407,0.517704,0.135122,0.0580358
-0.741397,0.633741,0.595218,0.695854,0.0234998,0.0593524
-0.404967,-0.819221,-0.587437,0.288905,-0.22848,0.297941
0.898522,-0.374036,-0.344012,-0.826913,0.938328,0.1031
-0.963069,-0.139833,-0.130338,0.89628,0.0302752,0.0772312
-0.316259,0.890834,0.742011,0.26042,0.149877,0.111746
-0.452842,0.0354265,-0.0318368,-0.432641,-1.04524,0.827164
0.0619185,-0.637744,0.310358,-0.0711396,-0.417499,0.926542
-0.884577,0.347694,0.304964,0.776089,-0.217816,0.128323
0.797079,-0.557993,-0.512879,-0.732772,0.733558,0.110398
0.483135,-0.847026,-0.78375,-0.447102,0.450701,0.10207
-0.510322,-0.828692,-0.763811,0.470276,0.142423,0.0924127
0.300695,-0.893876,-0.720405,-0.24261,0.12848,0.230079
0.112379,0.653078,-0.347806,-0.0636481,0.328913,0.630828
0.401813,0.887912,0.779714,-0.353414,1.36408,0.0374594
-0.9272,-0.18485,-0.157968,0.788233,-0.172434,0.158198
-0.340306,0.413623,-0.277127,-0.358152,-0.92727,0.649292
0.639672,0.483483,-0.0684135,0.0394537,1.41181,0.609259
-0.865748,-0.38208,-0.324222,0.732953,-0.130616,0.162785
0.744617,0.35908,-0.0145493,-0.00261016,1.43139,0.615549
-0.922871,0.315969,0.29752,0.868985,-0.0160251,0.0642089
-0.68969,0.649816,0.563812,0.596798,-0.177928,0.124161
0.836508,0.155133,0.0164523,-0.090487,1.23462,0.616257
0.280079,0.702834,-0.0610997,-0.039243,0.785544,0.386886
-0.0107208,0.895723,0.572043,-0.00409226,0.324631,0.173885
0.74953,-0.308146,0.11593,0.19663,0.458253,0.870684
0.00634784,-0.646534,0.251459,-0.082154,-0.424762,0.896314
0.972733,0.0134404,0.0130763,-0.879854,1.44193,0.0779112
0.94931,0.225413,0.203833,-0.855147,1.70769,0.0523122
0.845869,0.0949264,0.0102297,-0.0781913,1.14959,0.642335
-0.0977398,-0.548368,0.368745,-0.201005,-0.613842,0.960138
-0.82046,0.468879,0.405041,0.708134,-0.252345,0.137874
-0.941945,-0.0922887,-0.0797664,0.80631,-0.183569,0.152308
-0.648723,-0.692779,-0.587152,0.549258,-0.0617388,0.168091
-0.0418435,0.907467,0.62162,0.0200731,0.324592,0.158668
0.816328,0.109714,-0.0341017,0.187589,1.1861,0.819561
0.763627,0.268304,-0.102158,0.20758,1.38505,0.818974
0.879542,0.337588,0.250683,-0.643619,1.58917,0.118414
0.465843,0.836119,0.666039,-0.372388,1.35088,0.0600165
-0.947486,-0.0594953,-0.0521678,0.819966,-0.169185,0.143176
-0.77482,0.536561,0.459823,0.66289,-0.257242,0.141217
-0.778467,-0.588743,-0.549275,0.726079,0.125891,0.076507
-0.0446231,-0.972918,-0.896746,0.0411129,0.233965,0.0991223
-0.9457,-0.231763,-0.215889,0.88017,0.0509066,0.0772015
0.68207,0.699068,0.61679,-0.601713,1.74448,0.0307758
0.261427,0.910984,0.706437,-0.205485,0.992883,0.0810503
0.448261,0.638552,-0.0520339,-0.0170806,1.13568,0.451782
-0.963321,0.168092,0.159069,0.912034,0.0200605,0.0597368
0.451669,-0.636223,0.0979273,0.0167575,-0.0473896,0.829311
0.744464,-0.63106,-0.586387,-0.691776,0.680869,0.0991116
-0.536273,0.818072,0.768235,0.50315,0.18836,0.0486998
-0.451549,0.0681164,-0.0545581,-0.436727,-1.06373,0.817407
0.860845,0.459687,0.407899,-0.762575,1.84405,0.0373177
0.0861576,0.944657,0.754036,-0.0717331,0.726637,0.0877275
0.116532,-0.940765,-0.779662,-0.0968055,0.0877973,0.204051
-0.375627,-0.358931,0.16383,-0.272782,-0.699426,0.843217
-0.403245,0.892619,0.836451,0.377354,0.324321,0.0436372
0.0376805,-0.657679,0.243047,-0.0676172,-0.398389,0.894363
-0.126891,0.591817,-0.346013,-0.207668,-0.363601,0.594977
0.42963,-0.855959,-0.738083,-0.370466,0.289114,0.173654
0.685724,-0.437231,0.0817453,0.0702475,0.282064,0.813943
0.429789,0.876847,0.776739,-0.3812,1.41771,0.0341464
0.756366,-0.340611,0.0399005,0.038158,0.43719,0.777406
-0.400038,0.260231,-0.1999,-0.441978,-1.12835,0.780313
0.975595,-0.0466818,-0.042615,-0.900603,1.39359,0.0703431
-0.703627,-0.677002,-0.631743,0.656461,0.142222,0.0771063
0.00759312,0.944258,0.748617,-0.0095006,0.58329,0.0984235
0.848187,-0.0705211,0.000824477,-0.0599553,0.886505,0.687135
-0.151817,0.572082,-0.357954,-0.233351,-0.459459,0.62043
0.711339,0.404375,-0.0332434,0.0182312,1.44044,0.617627
-0.815685,-0.486631,-0.41649,0.697056,-0.0894451,0.156223
0.701413,-0.672965,-0.616038,-0.642005,0.602432,0.11598
-0.972853,0.0760999,0.071454,0.915086,0.0158342,0.0665379
-0.719949,0.656095,0.61372,0.6729,0.0232753,0.0619702
0.308313,-0.643703,0.271328,0.0393993,-0.20143,0.919716
0.588361,0.778021,0.68201,-0.515982,1.62635,0.0329937
0.651387,0.429454,-0.204501,0.208462,1.43182,0.823317
0.835064,-0.134546,0.00600325,-0.0169688,0.773013,0.722692
-0.0678386,-0.561535,0.382482,-0.183131,-0.595632,0.96415
-0.237951,0.918191,0.765957,0.195646,0.268359,0.101979
0.262523,-0.648291,0.288395,0.0224593,-0.247608,0.925543
-0.136089,-0.938852,-0.784657,0.113468,0.023537,0.191928
0.168083,-0.963071,-0.898883,-0.156897,0.326933,0.0880699
0.453778,0.602673,-0.185641,0.0592043,1.16613,0.62244
-0.958552,-0.170884,-0.159373,0.892934,0.0401014,0.0762841
0.548488,0.549391,-0.140248,0.0698765,1.31698,0.634429
0.232895,0.920668,0.723626,-0.185712,0.958543,0.079516
0.168476,-0.650834,0.304705,-0.0193262,-0.331244,0.928617
-0.416914,0.204359,-0.157446,-0.451471,-1.14546,0.806583
0.889193,-0.325929,-0.263151,-0.719842,0.794163,0.210849
0.891385,-0.402476,-0.376987,-0.83522,0.947915,0.0850607
0.348035,-0.884616,-0.73904,-0.290826,0.197634,0.200955
0.454081,-0.836348,-0.700835,-0.380573,0.263188,0.199529
-0.196927,0.958215,0.88483,0.181207,0.547587,0.0427823
-0.952868,-0.0287211,-0.0257626,0.836199,-0.146475,0.131274
0.408117,-0.619314,0.234878,0.0706099,-0.0993721,0.905384
-0.440863,-0.219699,0.103809,-0.327184,-0.794955,0.82027
-0.361552,0.330991,-0.257641,-0.426741,-1.09996,0.77177
-0.0624475,-0.593458,0.313683,-0.141687,-0.520633,0.925681
-0.323176,0.435905,-0.288092,-0.345009,-0.891294,0.639837
-0.0069709,0.585287,-0.466883,-0.167323,-0.197859,0.867149
0.560139,0.797848,0.697494,-0.489993,1.58615,0.0341637
0.325147,0.724998,0.0762106,-0.0768364,0.861646,0.294227
-0.94392,0.258227,0.24507,0.895947,0.0159343,0.0566881
0.819506,0.531687,0.472095,-0.726976,1.84825,0.033196
-0.179551,-0.531704,0.279634,-0.202695,-0.596168,0.910443
0.766838,-0.261747,0.114169,0.238605,0.533562,0.88739
0.0587735,-0.949704,-0.800641,-0.0497307,0.0932637,0.188151
-0.490545,0.808091,0.686141,0.413958,-0.0388434,0.11976
0.937653,-0.151817,-0.122155,-0.764797,1.04712,0.180171
-0.917277,-0.244655,-0.211098,0.788836,-0.134466,0.148937
-0.514209,-0.798776,-0.676739,0.435256,-0.0348862,0.171649
0.60426,0.472657,-0.245628,0.204654,1.39883,0.832042
0.434809,0.847026,0.658059,-0.339556,1.27997,0.0677872
-0.0236359,-0.949493,-0.795623,0.0195764,0.0586223,0.191927
-0.46569,0.133475,-0.0972037,-0.412053,-1.03194,0.738091
0.228533,-0.95191,-0.892568,-0.214278,0.36005,0.0835381
0.935037,-0.287609,-0.269211,-0.875692,1.08976,0.0793558
-0.00237766,-0.616799,0.318759,-0.107784,-0.474347,0.928556
-0.0327694,-0.605362,0.317945,-0.125236,-0.497493,0.92782
-0.733463,0.60681,0.534221,0.644512,-0.168157,0.115901
-0.888963,0.406314,0.384644,0.841403,-0.000840031,0.0578752
0.672673,-0.486755,-0.00526923,-0.0429297,0.236954,0.736505
-0.137962,0.969373,0.895112,0.126842,0.629888,0.040044
-0.430611,0.161751,-0.123982,-0.450634,-1.12944,0.811365
0.635929,0.744577,0.665975,-0.568833,1.71011,0.0276306
-0.976094,0.0202973,0.0189837,0.918706,0.0291049,0.0659639
-0.606549,-0.734037,-0.628722,0.519109,-0.033234,0.160004
0.792706,0.26064,-0.00983349,0.00141476,1.36384,0.654778
0.922451,0.32061,0.288607,-0.828057,1.79144,0.0437568
-0.0768394,0.976337,0.899298,0.0701959,0.71185,0.0386302
-0.605342,0.764445,0.713867,0.564691,0.105984,0.0570133
0.848408,-0.432754,-0.361726,-0.709591,0.702955,0.194338
0.57871,-0.563853,0.0469322,0.00303689,0.100791,0.788105
-0.0153878,0.979539,0.900352,0.0136106,0.797336,0.0370571
0.764676,-0.612782,-0.577637,-0.720759,0.738587,0.0822207
0.905116,0.374912,0.341223,-0.82243,1.84632,0.0349185
-0.425437,-0.259651,0.122475,-0.313287,-0.767211,0.828052
-0.879955,-0.430244,-0.406454,0.831114,0.132433,0.0627774
0.3489,0.684053,-0.0505541,-0.0325779,0.935279,0.401457
0.209041,0.928998,0.741648,-0.169321,0.935781,0.0766814
-0.293696,0.905504,0.769352,0.247075,0.223624,0.0975975
0.602079,-0.546622,0.0358464,-0.00390175,0.132066,0.777944
-0.339934,-0.409508,0.184767,-0.251359,-0.666754,0.852865
0.0337343,0.625267,-0.411403,-0.119866,0.0502204,0.707154
0.753989,0.583859,0.451905,-0.582226,1.67235,0.065104
0.288188,-0.936771,-0.881841,-0.27132,0.393301,0.0796386
0.498788,0.543548,-0.324143,0.174192,1.24663,0.847634
0.804253,-0.50619,-0.418741,-0.665484,0.606119,0.20674
0.461476,0.566264,-0.327992,0.146219,1.17463,0.824152
-0.977461,-0.0213987,-0.0203216,0.923054,0.048475,0.0626147
0.921834,-0.230718,-0.18835,-0.757271,0.94159,0.187698
0.0598571,0.95148,0.778312,-0.0514424,0.715998,0.0809645
-0.226135,-0.449052,0.31971,-0.303887,-0.735374,0.962745
0.827115,-0.253826,-0.0531575,-0.198029,0.603394,0.614814
-0.282181,-0.431453,0.246369,-0.278049,-0.692736,0.908609
-0.934953,-0.2907,-0.274797,0.883461,0.107136,0.0620207
0.602017,-0.470702,0.28099,0.237768,0.132938,0.9471
0.716054,0.626909,0.478736,-0.54612,1.63355,0.0657321
0.643337,-0.47929,0.111995,0.0865099,0.209165,0.836317
0.972602,-0.0805961,-0.0736508,-0.896608,1.33898,0.0753526
0.229466,-0.676475,0.209967,-0.00149517,-0.251145,0.889482
0.135752,0.644503,-0.380297,-0.0502313,0.377127,0.690716
0.941272,0.141201,0.116043,-0.753256,1.4558,0.127193
0.204713,0.735846,0.0111074,-0.0602427,0.603391,0.321128
-0.148133,0.547056,-0.406997,-0.264692,-0.550142,0.728837
-0.356934,-0.338055,0.190623,-0.318862,-0.754641,0.888832
-0.346488,-0.917836,-0.867293,0.327397,0.234232,0.0678375
-0.302443,-0.901014,-0.76118,0.255221,0.00230701,0.179023
-0.27249,-0.910969,-0.770475,0.230225,0.0100873,0.178661
-0.82005,0.538672,0.514462,0.782925,0.0450111,0.046701
-0.944373,0.113899,0.0991831,0.826639,-0.187083,0.13306
0.936991,0.173674,0.142178,-0.751753,1.49759,0.118183
-0.140397,-0.566398,0.274214,-0.168785,-0.551812,0.903695
0.924667,0.228878,0.184736,-0.734749,1.5549,0.110112
0.956058,0.195603,0.17759,-0.8641,1.68049,0.0542331
-0.278573,0.431393,-0.343666,-0.379348,-0.966176,0.778883
-0.107585,-0.97517,-0.921043,0.101601,0.280087,0.0710124
-0.486323,0.852615,0.806931,0.45989,0.263591,0.0403876
0.483131,0.85324,0.770606,-0.436636,1.52165,0.0275704
-0.536946,-0.789037,-0.680342,0.462675,-0.00755628,0.155751
-0.361148,-0.879412,-0.744627,0.305483,-0.00614132,0.175748
0.46144,-0.590129,0.243368,0.100639,-0.0437655,0.911083
0.85991,-0.121711,-0.0246755,-0.215234,0.812394,0.59079
-0.736793,-0.599284,-0.510784,0.62723,-0.0725053,0.161311
-0.867484,0.459299,0.439392,0.829698,0.0383073,0.0466055
0.758293,0.330637,-0.0206255,0.0122576,1.41918,0.640286
0.795582,0.568061,0.505403,-0.707275,1.84492,0.0312394
-0.363084,0.87761,0.745885,0.306076,0.126901,0.104839
-0.707634,-0.633891,-0.540247,0.60243,-0.0650525,0.161995
0.875152,-0.0312862,-0.00435149,-0.276276,0.962478,0.531294
0.848361,-0.196302,-0.0486294,-0.237117,0.694823,0.583775
-0.80398,-0.555063,-0.519589,0.752397,0.129132,0.0728099
